time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
5780,1969-12-31 16:00:00,0,0,0,Available with any HD 360 subscription,Available with any HD 360 subscription,30.43327853292,0,0,0,0,0,0,0,30.43327853292,0,0,0,0,0,0,0, 0, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
19680,1969-12-31 16:00:00,0,0,0,,,30.43327853292,0,0,0,0,0,0,0,30.43327853292,0,0,0,0,0,0,0, 0, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,"[gps] Found echo!"
52650,1969-12-31 16:00:00,0,0,0,,,30.43327853292,0,0,0,0,0,0,0,30.43327853292,0,0,0,0,0,0,0, 0, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
57600,1969-12-31 16:00:00,0,0,0,,,30.43327853292,0,0,0,0,0,0,0,30.43327853292,0,0,0,0,0,0,0, 0, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,"[logger] Start mavlink log"
59100,1969-12-31 16:00:00,0,0,0,,,30.43327853292,0,0,0,0,0,0,0,30.43327853292,0,0,0,0,0,0,0, 0, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
59530,1969-12-31 16:00:00,0,0,0,,,30.43327853292,0,0,0,0,0,0,0,30.43327853292,0,0,0,0,0,0,0, 0, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
59730,1969-12-31 16:00:00,0,0,0,,,30.43327853292,0,0,0,0,0,0,0,30.43327853292,0,0,0,0,0,0,0, 0, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
59950,2011-02-07 16:45:55,-3.1117359,107.9423602,0,,,30.43327853292,0,0.0223694,0,0,6,0,0,30.43327853292,0,0.0223694,0,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
60150,2011-02-07 16:45:55,-3.111736,107.9423603,0,,,30.43327853292,0,0.0447388,0.051559384852,0.051559384852,6,0,32.5021,30.43327853292,0,0.0447388,0.051559384852,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
60350,2011-02-07 16:45:56,-3.1117362,107.9423604,-0.5461450306,,,29.88713350232,0,0.0223694,0.131488521268,0.133118114496,6,0,32.5021,30.43327853292,0,0.0447388,0.131488521268,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
60550,2011-02-07 16:45:56,-3.1117363,107.9423605,-0.5461450306,,,29.88713350232,0,0.0447388,0.18232776174,0.184677827432,6,0,32.5021,30.43327853292,0,0.0447388,0.18232776174,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
60750,2011-02-07 16:45:56,-3.1117363,107.9423605,-0.8235564568,,,29.60972207612,0,0.0447388,0.18232776174,0.184677827432,6,0,32.5021,30.43327853292,0,0.0447388,0.18232776174,0,0,0,86.9, 84.4, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.60972207612,-0.8235564568,0,,
60950,2011-02-07 16:45:56,-3.1117366,107.9423607,-3.01682096268,,,27.41645757024,0,0.0223694,0.31369915702,0.3161663487,6,0,32.5021,30.43327853292,0,0.0447388,0.31369915702,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,27.41645757024,-3.01682096268,0,,
61150,2011-02-07 16:45:56,-3.1117368,107.9423608,-3.01682096268,,,27.41645757024,0,0.0447388,0.39446523572,0.39772639068,6,0,32.5021,30.43327853292,0,0.0447388,0.39446523572,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,27.41645757024,-3.01682096268,0,,
61350,2011-02-07 16:45:57,-3.111737,107.9423609,-0.5461450306,,,29.88713350232,0,0.0447388,0.47550198372,0.47928479224,6,0,32.5021,30.43327853292,0,0.0447388,0.47550198372,0,0,0,86.9, 84.4, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
61550,2011-02-07 16:45:57,-3.111737,107.9423609,-0.5461450306,,,29.88713350232,0,0.0447388,0.47550198372,0.47928479224,6,0,32.5021,30.43327853292,0,0.0447388,0.47550198372,0,0,0,86.9, 84.4, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
61750,2011-02-07 16:45:57,-3.1117371,107.9423609,-1.91585964136,,,28.51741889156,0,0.0223694,0.5066765254,0.51576773304,6,0,32.5021,30.43327853292,0,0.0447388,0.5066765254,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,28.51741889156,-1.91585964136,0,,
61950,2011-02-07 16:45:57,-3.1117374,107.9423609,-0.5461450306,,,29.88713350232,0,0.0223694,0.6037729852,0.62522311712,6,0,32.5021,30.43327853292,0,0.0447388,0.6037729852,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,"[mavlink] Setting camera type to 66 from 0"
62150,2011-02-07 16:45:57,-3.1117376,107.9423609,-0.5461450306,,,29.88713350232,0,0,0.67062338104,0.69819227956,6,0,32.5112,30.43327853292,0,0.0447388,0.67062338104,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
62350,2011-02-07 16:45:58,-3.1117377,107.9423609,-1.36970476824,,,29.06357376468,0,0.0223694,0.70450461572,0.7346785012,6,0,32.5112,30.43327853292,0,0.0447388,0.70450461572,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
62550,2011-02-07 16:45:58,-3.1117379,107.9423609,-2.73941609816,,,27.69386243476,0,0.0223694,0.77297902736,0.80764766364,6,0,32.5112,30.43327853292,0,0.0447388,0.77297902736,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,27.69386243476,-2.73941609816,0,,
62750,2011-02-07 16:45:58,-3.1117379,107.9423609,-2.73941609816,,,27.69386243476,0,0.0223694,0.77297902736,0.80764766364,6,0,32.5112,30.43327853292,0,0.0447388,0.77297902736,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,27.69386243476,-2.73941609816,0,,
62950,2011-02-07 16:45:58,-3.1117383,107.9423611,-1.91585964136,,,28.51741889156,0,0.0447388,0.93501315328,0.97076446676,6,0,32.5112,30.43327853292,0,0.0447388,0.93501315328,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,28.51741889156,-1.91585964136,0,,
63150,2011-02-07 16:45:58,-3.1117384,107.942361,-1.91585964136,,,28.51741889156,0,0.0447388,0.95755580492,1.0223261482,6,0,32.4935,30.43327853292,0,0.0447388,0.95755580492,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,28.51741889156,-1.91585964136,0,,
63350,2011-02-07 16:45:59,-3.1117386,107.942361,-1.91585964136,,,28.51741889156,0,0.0447388,1.02730318248,1.09529531064,6,0,32.4935,30.43327853292,0,0.0447388,1.02730318248,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,28.51741889156,-1.91585964136,0,,
63550,2011-02-07 16:45:59,-3.1117387,107.942361,-1.91585964136,,,28.51741889156,0,0.0223694,1.06233927284,1.13178153228,6,0,32.4935,30.43327853292,0,0.0447388,1.06233927284,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,28.51741889156,-1.91585964136,0,,
63750,2011-02-07 16:45:59,-3.1117387,107.942361,-0.5461450306,,,29.88713350232,0,0.0223694,1.06233927284,1.13178153228,6,0,32.4935,30.43327853292,0,0.0447388,1.06233927284,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
63950,2011-02-07 16:45:59,-3.111739,107.942361,0,,,30.43327853292,0,0,1.16797904,1.24123363552,6,0,32.4935,30.43327853292,0,0.0447388,1.16797904,0,0,0,86.8, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
64150,2011-02-07 16:45:59,-3.1117391,107.9423609,0,,,30.43327853292,0,0.0223694,1.19504597,1.29279531696,6,0,32.4848,30.43327853292,0,0.0447388,1.19504597,0,0,0,86.8, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
64350,2011-02-07 16:46:00,-3.1117393,107.942361,-1.10095804048,,,29.33232049244,0,0.0223694,1.27426513264,1.37435371852,6,0,32.4848,30.43327853292,0,0.0447388,1.27426513264,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
64550,2011-02-07 16:46:00,-3.1117395,107.9423611,-1.10095804048,,,29.33232049244,0,0.0223694,1.35376316668,1.45591212008,6,0,32.4848,30.43327853292,0,0.0447388,1.35376316668,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
64750,2011-02-07 16:46:00,-3.1117395,107.9423611,0,,,30.43327853292,0,0.0223694,1.35376316668,1.45591212008,6,0,32.4848,30.43327853292,0,0.0447388,1.35376316668,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
64950,2011-02-07 16:46:00,-3.1117397,107.9423612,0,,,30.43327853292,0,0.0447388,1.43349414036,1.53747052164,6,0,32.4848,30.43327853292,0,0.0447388,1.43349414036,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,30.43327853292,0,0,,
65150,2011-02-07 16:46:00,-3.1117398,107.9423612,-1.10095804048,,,29.33232049244,0,0.0447388,1.46880910212,1.57395674328,6,0,32.5022,30.43327853292,0,0.0447388,1.46880910212,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
65350,2011-02-07 16:46:01,-3.1117399,107.9423612,-0.27740158368,,,30.15587694924,0,0.0223694,1.504183119,1.61043968408,6,0,32.5022,30.43327853292,0,0.0447388,1.504183119,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,30.15587694924,-0.27740158368,0,,
65550,2011-02-07 16:46:01,-3.11174,107.9423611,-0.27740158368,,,30.15587694924,0,0.0671082,1.53139440596,1.66200136552,6,0,32.5022,30.43327853292,0,0.0671082,1.53139440596,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,30.15587694924,-0.27740158368,0,,
65750,2011-02-07 16:46:01,-3.11174,107.9423611,-1.10095804048,,,29.33232049244,0,0.0671082,1.53139440596,1.66200136552,6,0,32.5022,30.43327853292,0,0.0671082,1.53139440596,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
65950,2011-02-07 16:46:01,-3.1117403,107.9423612,-1.63844821516,,,28.79483031776,0,0,1.64615490832,1.77735898076,6,0,32.5022,30.43327853292,0,0.0671082,1.64615490832,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,28.79483031776,-1.63844821516,0,,
66150,2011-02-07 16:46:01,-3.1117404,107.9423613,-1.36970476824,,,29.06357376468,0,0.0447388,1.69002301996,1.82891738136,6,0,32.5198,30.43327853292,0,0.0671082,1.69002301996,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
66350,2011-02-07 16:46:02,-3.1117404,107.9423613,-1.36970476824,,,29.06357376468,0,0.0223694,1.69002301996,1.82891738136,6,0,32.5198,30.43327853292,0,0.0671082,1.69002301996,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
66550,2011-02-07 16:46:02,-3.1117405,107.9423614,-0.5461450306,,,29.88713350232,0,0.0223694,1.73431107912,1.8804790628,6,0,32.5198,30.43327853292,0,0.0671082,1.73431107912,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
66750,2011-02-07 16:46:02,-3.1117405,107.9423614,-0.5461450306,,,29.88713350232,0,0.0223694,1.73431107912,1.8804790628,6,0,32.5198,30.43327853292,0,0.0671082,1.73431107912,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
66940,2023-02-01 03:00:33,-3.1117405,107.9423614,-1.63844821516,,,28.79483031776,0,0.0447388,1.73431107912,1.8804790628,6,0,32.5198,30.43327853292,0,0.0671082,1.73431107912,0,0,0,86.7, 84.4, 133,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.046,0,0,0,77.81,28.79483031776,-1.63844821516,0,,
67150,2023-02-01 03:00:33,-3.1117406,107.9423614,-1.36970476824,,,29.06357376468,0,0.0447388,0.036484909304,1.9169620036,6,0,32.5021,30.43327853292,0,0.0671082,1.73431107912,0,0,0,86.7, 84.4, 133,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
67350,2023-02-01 03:00:33,-3.1117405,107.9423614,-0.8235564568,,,29.60972207612,0,0.0447388,0,1.95344822524,6,0,32.5021,30.43327853292,0,0.0671082,1.73431107912,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.60972207612,-0.8235564568,0,,
67550,2023-02-01 03:00:34,-3.1117405,107.9423614,-1.63844821516,,,28.79483031776,0,0.0447388,0,1.95344822524,6,0,32.5021,30.43327853292,0,0.0671082,1.73431107912,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,28.79483031776,-1.63844821516,0,,
67750,2023-02-01 03:00:34,-3.1117405,107.9423614,-1.63844821516,,,28.79483031776,0,0.0447388,0,1.95344822524,6,0,32.5021,30.43327853292,0,0.0671082,1.73431107912,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,28.79483031776,-1.63844821516,0,,
67950,2023-02-01 03:00:34,-3.1117406,107.9423616,-1.10095804048,,,29.33232049244,0,0.0894776,0.081486551164,2.03493444832,5,0,32.5021,30.43327853292,0,0.0894776,1.73431107912,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
68150,2023-02-01 03:00:34,-3.1117408,107.942362,-1.10095804048,,,29.33232049244,0,0.0894776,0.244459653492,2.19790689448,5,0,32.485,30.43327853292,0,0.0894776,1.73431107912,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
68350,2023-02-01 03:00:34,-3.1117409,107.9423621,-0.5461450306,,,29.88713350232,0,0.0894776,0.293824156384,2.24946529508,5,0,32.485,30.43327853292,0,0.0894776,1.73431107912,0,0,0,86.8, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
68550,2023-02-01 03:00:35,-3.111741,107.9423623,-0.5461450306,,,29.88713350232,0,0.111847,0.3752132666,2.330954799,5,0,32.485,30.43327853292,0,0.111847,1.73431107912,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
68750,2023-02-01 03:00:35,-3.111741,107.9423623,-0.27740158368,,,30.15587694924,0,0.111847,0.3752132666,2.330954799,5,0,32.485,30.43327853292,0,0.111847,1.73431107912,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,30.15587694924,-0.27740158368,0,,
68950,2023-02-01 03:00:35,-3.1117411,107.9423627,-1.10095804048,,,29.33232049244,0,0.0447388,0.52174870436,2.48117462008,5,0,32.485,30.43327853292,0,0.111847,1.73431107912,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
69150,2023-02-01 03:00:35,-3.1117411,107.9423628,-0.8235564568,,,29.60972207612,0,0.0894776,0.55502954532,2.51760834828,5,0,32.5111,30.43327853292,0,0.111847,1.73431107912,0,0,0,86.7, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.60972207612,-0.8235564568,0,,
69350,2023-02-01 03:00:35,-3.1117412,107.942363,-0.8235564568,,,29.60972207612,0,0.111847,0.63639437732,2.59909457136,5,0,32.5111,30.43327853292,0,0.111847,1.73431107912,0,0,0,86.8, 84.4, 133.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.60972207612,-0.8235564568,0,,
69550,2023-02-01 03:00:36,-3.1117412,107.9423632,-1.10095804048,,,29.33232049244,0,0.1565858,0.70374018,2.67195546608,5,0,32.5111,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.8, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
69750,2023-02-01 03:00:36,-3.1117412,107.9423632,-0.5461450306,,,29.88713350232,0,0.1565858,0.70374018,2.67195546608,5,0,32.5111,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
69950,2023-02-01 03:00:36,-3.1117413,107.9423633,-1.36970476824,,,29.06357376468,0,0.0894776,0.7512139348,2.72351386668,5,0,32.5111,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.046,4.045,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
70150,2023-02-01 03:00:36,-3.1117414,107.9423634,-1.36970476824,,,29.06357376468,0,0.1342164,0.7991962198,2.77507554812,5,0,32.5026,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
70350,2023-02-01 03:00:36,-3.1117415,107.9423634,-0.8235564568,,,29.60972207612,0,0.0894776,0.81486551164,2.81155848892,5,0,32.5026,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.4, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.60972207612,-0.8235564568,0,,
70550,2023-02-01 03:00:37,-3.1117416,107.9423635,-0.8235564568,,,29.60972207612,0,0.0447388,0.86393047384,2.86312017036,5,0,32.5026,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.4, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.60972207612,-0.8235564568,0,,
70750,2023-02-01 03:00:37,-3.1117416,107.9423635,-0.5461450306,,,29.88713350232,0,0.0447388,0.86393047384,2.86312017036,5,0,32.5026,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.5, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.88713350232,-0.5461450306,0,,
70950,2023-02-01 03:00:37,-3.1117419,107.9423638,-1.36970476824,,,29.06357376468,0,0,1.0126148618,3.017798653,5,0,32.5026,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.4, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.046,4.045,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
71160,2023-02-01 03:00:37,-3.111742,107.942364,-1.36970476824,,,29.06357376468,0,0.0447388,1.09394360456,3.09928487608,5,0,32.5023,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.5, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.047,4.045,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
71350,2023-02-01 03:00:37,-3.1117418,107.9423638,-1.36970476824,,,29.06357376468,0,0.0223694,0.99471131792,3.20240167728,5,0,32.5023,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.4, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.047,4.045,0,0,0,77.81,29.06357376468,-1.36970476824,0,,
71550,2023-02-01 03:00:38,-3.1117412,107.9423632,-0.8235564568,,,29.60972207612,0,0,0.70374018,3.5117455192,5,0,32.5023,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.5, 133.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.047,4.045,0,0,0,77.81,29.60972207612,-0.8235564568,0,,
71750,2023-02-01 03:00:38,-3.1117412,107.9423632,-0.8235564568,,,29.60972207612,0,0,0.70374018,3.5117455192,5,0,32.5023,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.5, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.047,4.045,0,0,0,77.81,29.60972207612,-0.8235564568,0,,
71950,2023-02-01 03:00:38,-3.1117397,107.9423619,-0.27740158368,,,30.15587694924,0,0.0447388,0.34405512912,4.2354988232,5,0,32.5023,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.5, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.047,4.044,4.047,4.045,0,0,0,77.81,30.15587694924,-0.27740158368,0,,
72150,2023-02-01 03:00:38,-3.1117389,107.9423611,-0.27740158368,,,30.15587694924,0,0.0447388,0.59390093764,4.6479988364,5,0,32.5111,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.5, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.047,4.045,0,0,0,77.81,30.15587694924,-0.27740158368,0,,
72350,2023-02-01 03:00:38,-3.1117382,107.9423606,-1.10095804048,,,29.33232049244,0,0.0671082,0.88832351924,4.9616799488,5,0,32.5111,30.43327853292,0,0.1565858,1.73431107912,0,0,0,86.9, 84.5, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.047,4.045,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
72550,2023-02-01 03:00:39,-3.1117376,107.9423599,-1.10095804048,,,29.33232049244,0,0.0223694,1.19084977564,5.2977691984,5,0,32.5111,30.43327853292,0,0.1565858,1.73431107912,0,0,0,87, 84.5, 133.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.046,4.044,4.047,4.045,0,0,0,77.81,29.33232049244,-1.10095804048,0,,
